app_id,app_name,review_text,review_score,review_votes
202170,Sleeping Dogs™,Missed this one at launch and picked it up i na sale - Very very good GTA style game (except you're a cop),1,0
239820,Game Dev Tycoon,"One of THE most fun games I've EVER played! It's a little challenging, but if you can figure out how and when to do things it becomes a piece of cake. Every Hardcore/Casual gamer should play this game. I can't really think of anything bad about this game, so, in Gaming magazine ratings,: -10....... this game truely shows how video games are made. It is awesome, and I hope to see more.",1,0
1510,Uplink,This is addictive. Don't know how many hours I've played this game off Steam before i finally found it here :) Nice if you want too kill a few hours and are in the right mindset :),1,0
294100,RimWorld, Early Access Review,1,0
297000,Heroes of Might & Magic III - HD Edition,Don't let the negative reviews scare you  yes the GOG version is complete with all expantions but if you dont care about that at all and just want to play HoMM3 again but this time looking really nice and sharp then I would say get this one  I got the GOG version aswell but after playing the HD version I doubt I will touch the older version ever again I cant say I miss the expansions still plenty of content to (re)play  only thing I miss is a workshop would be nice to have a very easy way to swap custom made maps,1,0
238460,BattleBlock Theater,Great game to take out your fury on your best buds.,1,0
222880,Insurgency,&gt;No crosshair &gt;No ammo capacity &gt;Realistic gameplay &gt;Great Graphics &gt;Friendly fire is suck (because I always shooted by my teammate) &gt;Lot of Mod &gt;CHEAP PRICE  8.5/10,1,0
271590,Grand Theft Auto V,Love this game... looks awesome with a G-sync monitor. Will probably never stop playing it. 10/10,1,0
304650,Sunless Sea,"I love Fallen London and I really enjoyed the story aspect of what I saw in my brief trial of Sunless Sea. The writing has all the strange flair of Fallen London, which is both this game's and FL's greatest strength. But I'm the kind of person who dies all the darn time even in regular games that don't assure you right off the bat, like Sunless Sea does, that 'dying is normal and part of the game, it's okay', so you can bet I died a whole bunch of times here.   Dying  is  okay, but it can also get frustrating. I don't mind the failure--I mind the repetitive part of the beginning-game, where you have to revisit the same islands in basically the same order, travel the same paths, and read many of the same (admittedly wonderful) text snippets (even if the stories do change sometimes).  Permadeath works better when the world is truly randomized on each new life. Permadeath games should also make you go 'DAMN IT. All right,  one more  round and I'll definitely get it this time...' Unfortunately, I didn't really get that sense here.  Despite all that, Sunless Sea is a beautiful-looking game filled with cool writing. If you're patient and clever, maybe you'll die less often than me and enjoy it more.  P.S. I HIGHLY recommend Fallen London.   Rating: 2/5",-1,0
241540,State of Decay,"Very good premise. Well done game for an indie, even though the gameplay gets stale after quite some time. The ending for the original game and base customization could have been better. They even added storage at the backs of vehicles with the Lifeline DLC. Though I think the Lifeline DLC is heaps better than the original game, it was buggy as hell. I keep on getting stuck into walls while trying to save survivors or soldiers, the mission campaigns get stalled (with the original game as well, though already fixed it. But it was still pretty bad that I've to wait for months for them to fix the bug), etc. Would recommend to surival-zombie enthusiasts, though the bugs are really cringe-worthy and game-dropping. Could have it been more polished, I'd give it an 8.6; otherwise, a 5.",-1,0
394360,Hearts of Iron IV,"In its current state the game is very fun, and has a reasonable amount of depth to it. It has a somewhat steep learning curve but is much, much more managable than previous entries into the series.   After some patches and DLCs this game will be great, and the Black Ice Mod team have announced that BICE is coming to HOI4 which will improve it a lot.",1,1
211820,Starbound,"I'll be brief.   It's a fun game. I recommend it. It's lot's of fun if crafting, building, exploring, fighting and other related activities are your cup of tea.  I do think hosting servers along with mods should be an easier, perhaps more integrated part of the game, but that's just my opinion.  9/10",1,0
8870,BioShock Infinite,One of the best mind♥♥♥♥ games. And the conclusion is good. It's an FPS action with a good story. I would recommend this game for fans of the series and people who like FPS action,1,0
12120,,Good times.,1,0
107200,Space Pirates and Zombies,Crashed when I wanted to travel to the second planet 10/10,1,0
390670,Steel Ocean,they nerfed the size of groups to only 3 indstead of 5 wich was one of the reason i like it because i could play with more friends indstead of limiting it to only 2 friends,-1,0
245490,Trials Fusion,Best Trails game yet!,1,0
393380,Squad, Early Access Review,1,0
50300,Spec Ops: The Line,Haven't slept since I played this,1,0
364270,Lilly and Sasha: Curse of the Immortals,"I enjoyed this game surprisingly much. Definitely worth getting it for a few cent during a sale! My favorite character is Jeff, the dog. 'He's a fine looking dog'.",1,0
